Date,AKRA.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BJBR.JK,BMRI.JK,BTPS.JK,DSNG.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,SMGR.JK,TLKM.JK,UNTR.JK,UNVR.JK
2023-06-16,1286.89,1825.41,6060.66,8760.45,4306.69,5098.45,1233.22,1086.14,4899.43,1801.63,507.63,10803.46,6600.0,6721.55,9624.64,1185.92,3910.16,2058.0,5876.61,3741.4,20328.16,3979.17
2023-06-19,1282.45,1798.83,6082.78,8712.05,4318.62,5075.48,1252.48,1086.14,4875.65,1806.38,531.8,10851.7,6500.0,6837.04,9748.04,1181.14,3810.92,2028.6,5876.61,3731.98,20550.09,3970.11
2023-06-20,1335.71,1789.97,6016.42,8760.45,4330.55,5098.45,1252.48,1086.14,4851.86,1868.01,531.8,10803.46,6475.0,6606.06,9649.32,1171.57,3662.06,2028.6,5901.1,3760.25,20527.89,3897.59
2023-06-21,1331.27,1781.11,6127.02,8833.05,4342.48,5121.41,1291.02,1086.14,4851.86,1915.42,526.97,10924.04,6425.0,6813.94,9674.0,1205.05,3662.06,2009.0,5901.1,3750.82,20727.62,3951.98
2023-06-22,1344.58,1781.11,5994.3,8760.45,4318.62,5029.55,1281.39,1081.54,4828.08,2057.66,512.47,10779.35,6350.0,6675.35,9649.32,1224.17,3652.13,1979.6,5901.1,3713.13,20882.97,3852.27
2023-06-23,1326.83,1781.11,5994.3,8760.45,4306.69,4960.65,1281.39,1076.94,4828.08,2000.76,512.47,10779.35,6300.0,6744.65,9674.0,1267.21,3612.44,2009.0,5999.04,3722.55,20749.82,3870.4
2023-06-26,1322.39,1799.1,6016.42,8784.65,4354.41,5006.58,1266.94,1086.14,4875.65,2000.76,517.3,10924.04,6300.0,6767.75,9624.64,1243.3,3691.83,2028.6,6023.53,3760.25,20661.05,3834.14
2023-06-27,1260.27,1799.1,5994.3,8857.25,4366.34,4983.62,1271.75,1086.14,4947.0,1962.83,517.3,10924.04,6300.0,6790.84,9797.39,1281.56,3771.22,2009.0,5950.07,3769.67,20661.05,3861.34
2023-07-03,1246.95,1812.94,6038.54,8784.65,4402.13,5029.55,1266.94,1086.14,5089.7,2152.48,536.64,11165.19,6275.0,6698.45,9550.61,1324.59,3781.15,1979.6,5950.07,3769.67,20461.32,3906.66
2023-07-04,1242.52,1817.55,5994.3,8760.45,4342.48,5006.58,1266.94,1090.75,4994.57,2171.44,536.64,11068.73,6250.0,6813.94,9476.57,1348.5,3801.0,1945.3,5950.07,3741.4,20505.7,3990.52
2023-07-05,1242.52,1831.39,5994.3,8760.45,4366.34,5006.58,1257.3,1090.75,5018.35,2124.03,551.14,11044.61,6325.0,6860.14,9599.96,1315.03,3910.16,1969.8,6048.01,3750.82,21038.32,3972.09
2023-07-06,1273.58,1863.68,6016.42,8784.65,4342.48,4983.62,1271.75,1086.14,5042.13,2114.55,546.31,10996.38,6350.0,6883.24,9772.71,1315.03,3949.86,1950.2,6121.47,3731.98,21349.01,3982.4
2023-07-07,1286.89,1822.17,6038.54,8736.25,4330.55,4937.69,1262.12,1090.75,4899.43,2105.07,555.98,11058.17,6325.0,6961.71,9994.82,1319.81,3910.16,1950.2,6292.87,3731.98,21082.7,3973.03
2023-07-10,1286.89,1826.78,5994.3,8760.45,4318.62,4960.65,1262.12,1090.75,4923.22,2057.66,575.32,11107.21,6300.0,6937.78,9970.14,1295.9,3830.77,1960.0,6292.87,3722.55,21393.39,3982.4
2023-07-11,1304.64,1845.23,6016.42,8736.25,4282.83,4983.62,1276.57,1090.75,5018.35,2067.14,599.49,11303.37,6450.0,6985.63,10142.89,1295.9,3870.47,1989.4,6415.3,3750.82,21726.28,3982.4
2023-07-12,1286.89,1836.01,5994.3,8881.45,4270.9,5006.58,1257.3,1090.75,5042.13,2057.66,589.82,11425.96,6400.0,7081.32,10019.5,1286.34,3810.92,1960.0,6366.33,3750.82,21304.62,3944.92
2023-07-13,1291.33,1836.01,6016.42,8833.05,4247.04,5006.58,1271.75,1095.35,5089.7,2038.69,580.15,11475.0,6475.0,7129.17,10118.21,1305.47,3751.38,1979.6,6586.7,3694.28,21437.78,3982.4
2023-07-14,1255.83,1845.23,5972.18,8905.65,4258.97,5075.48,1271.75,1099.95,5137.27,2029.21,584.98,11548.56,6375.0,7129.17,10216.93,1315.03,3860.54,2028.6,6733.62,3703.7,21437.78,3982.4
2023-07-17,1251.39,1836.01,5905.83,8881.45,4270.9,5121.41,1315.11,1118.36,5113.48,2086.1,580.15,11425.96,6400.0,6985.63,10142.89,1319.81,3781.15,1979.6,6635.67,3684.85,21504.36,4001.14
2023-07-18,1233.64,1836.01,5817.35,8857.25,4247.04,5167.35,1319.93,1113.76,5089.7,2076.62,589.82,11524.04,6425.0,7033.48,10142.89,1310.25,3791.07,1960.0,6635.67,3628.31,21526.55,4001.14
2023-07-20,1233.64,1836.01,5773.11,8857.25,4318.62,5167.35,1319.93,1118.36,5256.19,2199.89,604.32,11254.33,6550.0,7009.55,10044.18,1300.69,3791.07,1911.0,6562.21,3628.31,21637.51,3954.29
2023-07-21,1220.33,1822.17,5706.75,8857.25,4318.62,5167.35,1310.29,1113.76,5279.97,2143.0,628.5,11278.85,6600.0,7009.55,10216.93,1257.65,3880.39,1930.6,6807.07,3637.73,21748.47,4019.88
2023-07-24,1211.45,1822.17,5795.23,8808.85,4306.69,5144.38,1276.57,1118.36,5232.4,2029.21,618.83,11303.37,6575.0,6961.71,10216.93,1243.3,3810.92,1930.6,6807.07,3675.43,22547.39,4019.88
2023-07-25,1220.33,1822.17,5750.99,8857.25,4306.69,5190.31,1262.12,1122.96,5279.97,2038.69,618.83,11009.13,6650.0,6866.01,10315.64,1238.52,3830.77,1925.7,6856.05,3656.58,22547.39,3794.99
2023-07-26,1246.95,1831.39,5839.47,9050.85,4270.9,5213.28,1266.94,1118.36,5303.75,2076.62,599.49,10960.1,6700.0,6866.01,10192.25,1219.39,3791.07,1896.3,6684.64,3656.58,23435.09,3720.03
2023-07-27,1269.14,1817.55,5773.11,8929.85,4247.04,5190.31,1262.12,1113.76,5351.32,2019.73,604.32,10960.1,6650.0,6937.78,10068.86,1205.05,3721.6,1866.9,6537.73,3505.79,23412.9,3598.21
2023-07-28,1242.52,1808.33,5861.59,8833.05,4235.11,5236.24,1252.48,1109.15,5422.67,2038.69,594.65,10984.62,6825.0,7009.55,10266.29,1224.17,3801.0,1871.8,6611.19,3505.79,23657.01,3626.33
2023-07-31,1229.2,1831.39,6060.66,8833.05,4235.11,5190.31,1266.94,1095.35,5446.46,2019.73,565.65,10984.62,6875.0,7009.55,10290.96,1276.78,3840.69,1876.7,6831.56,3505.79,24433.74,3607.58
2023-08-01,1149.33,1882.14,6082.78,8833.05,4139.67,5236.24,1252.48,1090.75,5375.1,2019.73,555.98,10862.02,6900.0,6698.55,10290.96,1214.61,3820.84,1768.9,6586.7,3534.07,24433.74,3532.62
2023-08-02,1180.39,1854.46,6060.66,8905.65,4235.11,5236.24,1242.85,1086.14,5422.67,2010.24,565.65,10960.1,6875.0,6746.4,10439.04,1185.92,3771.22,1759.1,6684.64,3477.52,23723.59,3457.66
2023-08-03,1180.39,1854.46,6038.54,8954.05,4270.9,5236.24,1247.67,1090.75,5517.81,2000.76,565.65,10984.62,6775.0,6746.4,10957.29,1195.48,3781.15,1847.3,7076.42,3505.79,24100.86,3532.62
2023-08-04,1212.67,1863.68,6016.42,8857.25,4294.76,5121.41,1242.85,1090.75,5494.02,1981.8,584.98,11033.65,6775.0,6746.4,10957.29,1190.7,3721.6,1837.5,6929.5,3477.52,24256.2,3504.51
2023-08-07,1198.83,1882.14,6082.78,8978.25,4294.76,5236.24,1262.12,1090.75,5589.16,2000.76,580.15,10911.06,6675.0,6770.32,10685.82,1190.7,3681.91,1813.0,6807.07,3468.1,24344.97,3485.77
2023-08-08,1180.39,1854.46,6060.66,8905.65,4258.97,5167.35,1257.3,1095.35,5612.94,2048.17,565.65,10935.58,6525.0,6698.55,10587.11,1238.52,3701.75,1817.9,6709.13,3515.22,24433.74,3513.88
2023-08-09,1175.78,1854.46,6082.78,9099.25,4330.55,5236.24,1257.3,1095.35,5612.94,2038.69,560.81,10886.54,6450.0,6674.62,10833.89,1310.25,3622.36,1837.5,6537.73,3552.92,24633.47,3485.77
2023-08-10,1185.0,1836.01,5972.18,9099.25,4342.48,5236.24,1247.67,1090.75,5684.29,2019.73,575.32,11229.81,6375.0,6770.32,10858.57,1281.56,3691.83,1808.1,6513.24,3581.19,24500.32,3448.29
2023-08-11,1161.95,1836.01,5972.18,9099.25,4342.48,5190.31,1247.67,1086.14,5636.73,2057.66,570.48,11254.33,6325.0,6746.4,10883.25,1310.25,3711.68,1813.0,6586.7,3590.61,24056.47,3467.03
2023-08-14,1185.0,1845.23,6016.42,9050.85,4390.2,5190.31,1252.48,1090.75,5660.51,2038.69,575.32,11180.77,6400.0,6746.4,11130.04,1319.81,3721.6,1813.0,6709.13,3609.46,24367.17,3495.14
2023-08-15,1203.45,1836.01,5950.07,9002.45,4342.48,5121.41,1252.48,1099.95,5517.81,2048.17,570.48,11254.33,6375.0,6698.55,11080.68,1300.69,3642.21,1813.0,6709.13,3600.04,24300.59,3495.14
2023-08-16,1208.06,1808.33,5972.18,9002.45,4342.48,5075.48,1252.48,1090.75,5517.81,2019.73,565.65,11450.48,6150.0,6794.24,11105.36,1310.25,3652.13,1832.6,6782.59,3609.46,24411.55,3495.14
2023-08-18,1198.83,1799.1,5773.11,8954.05,4318.62,5121.41,1247.67,1086.14,5494.02,2038.69,580.15,11475.0,6075.0,6746.4,11056.0,1281.56,3671.98,1808.1,6586.7,3543.49,23790.17,3457.66
2023-08-21,1189.61,1799.1,5728.87,8881.45,4354.41,5052.52,1233.22,1081.54,5541.59,2019.73,575.32,11450.48,6025.0,6698.55,10858.57,1267.21,3602.51,1808.1,6562.21,3524.64,24034.28,3476.4
2023-08-22,1212.67,1794.49,5795.23,9002.45,4342.48,5121.41,1223.58,1086.14,5660.51,2029.21,599.49,11303.37,6050.0,6698.55,10883.25,1248.08,3582.66,1817.9,6611.19,3534.07,24500.32,3476.4
2023-08-23,1212.67,1803.71,5795.23,9002.45,4330.55,5144.38,1223.58,1081.54,5565.37,2038.69,589.82,11278.85,5975.0,6770.32,10932.61,1248.08,3572.74,1773.8,6586.7,3524.64,24744.43,3513.88
2023-08-24,1217.28,1840.62,5728.87,8905.65,4354.41,5098.45,1228.4,1081.54,5660.51,2048.17,589.82,11131.73,5975.0,6722.47,11006.64,1252.87,3533.04,1773.8,6733.62,3505.79,23701.4,3485.77
2023-08-25,1212.67,1836.01,5706.75,8978.25,4342.48,5144.38,1218.76,1086.14,5612.94,2038.69,584.98,11205.29,5950.0,6818.17,11154.71,1267.21,3622.36,1773.8,6733.62,3505.79,23124.39,3523.25
2023-08-28,1221.89,1840.62,5684.64,8905.65,4342.48,5098.45,1228.4,1081.54,5708.08,2105.07,594.65,11082.69,5975.0,6794.24,11006.64,1286.34,3662.06,1768.9,6709.13,3486.95,23435.09,3541.99
2023-08-29,1249.55,1840.62,5662.52,8954.05,4366.34,5144.38,1223.58,1090.75,5660.51,2095.59,570.48,11156.25,6000.0,6842.09,10981.96,1257.65,3979.63,1822.8,6733.62,3505.79,23390.7,3523.25
2023-08-30,1281.83,1840.62,5706.75,8905.65,4390.2,5075.48,1223.58,1090.75,5684.29,2095.59,560.81,11033.65,5950.0,6746.4,10759.86,1243.3,4376.6,1808.1,6733.62,3590.61,23213.17,3504.51
2023-08-31,1291.05,1836.01,5706.75,8881.45,4378.27,5098.45,1209.13,1090.75,5731.86,2048.17,575.32,10984.62,5900.0,6794.24,10562.43,1233.74,4267.44,1778.7,6660.16,3515.22,23080.01,3438.92
2023-09-01,1378.66,1803.71,5795.23,8929.85,4378.27,5121.41,1204.31,1095.35,5779.43,2067.14,575.32,10984.62,5925.0,6698.55,10463.71,1243.3,4376.6,1739.5,6660.16,3505.79,23390.7,3429.55
2023-09-04,1410.94,1799.1,5839.47,8929.85,4509.5,5167.35,1209.13,1090.75,5803.21,2076.62,570.48,10984.62,5975.0,6602.85,10463.71,1205.05,4336.91,1749.3,6635.67,3515.22,23812.36,3429.55
2023-09-05,1350.99,1799.1,5839.47,8929.85,4593.01,5167.35,1204.31,1090.75,5803.21,2000.76,570.48,10960.1,6000.0,6555.01,10562.43,1181.14,4426.23,1734.6,6831.56,3524.64,24145.24,3392.07
2023-09-06,1378.66,1794.49,5773.11,8857.25,4569.15,5121.41,1199.49,1095.35,5755.64,1915.42,570.48,10837.5,6000.0,6578.93,10636.46,1190.7,4376.6,1705.2,6733.62,3571.76,24322.78,3420.18
2023-09-07,1360.22,1803.71,5662.52,8881.45,4533.36,5006.58,1194.68,1086.14,5589.16,1872.75,570.48,10984.62,6000.0,6650.7,10562.43,1166.79,4396.45,1670.9,6733.62,3543.49,24100.86,3401.44
2023-09-08,1332.55,1794.49,5662.52,8833.05,4473.71,4914.72,1204.31,1081.54,5612.94,1872.75,555.98,10911.06,5875.0,6626.78,10685.82,1181.14,4366.68,1685.6,6782.59,3477.52,24234.01,3382.7
2023-09-11,1346.38,1803.71,5640.4,8833.05,4509.5,4983.62,1199.49,1086.14,5636.73,1905.94,560.81,10960.1,5875.0,6650.7,10883.25,1205.05,4475.85,1822.8,6953.99,3486.95,23878.93,3420.18
2023-09-12,1327.94,1794.49,5574.04,8808.85,4437.92,4937.69,1194.68,1081.54,5589.16,1891.72,575.32,10984.62,5875.0,6555.01,10685.82,1195.48,4446.07,1783.6,6880.53,3496.37,24034.28,3392.07
2023-09-13,1360.22,1766.81,5574.04,8784.65,4461.78,4960.65,1194.68,1081.54,5565.37,1872.75,575.32,10984.62,5800.0,6602.85,10858.57,1185.92,4465.92,1749.3,6831.56,3496.37,24123.05,3363.96
2023-09-14,1355.61,1752.97,5596.16,8808.85,4509.5,4983.62,1185.04,1081.54,5541.59,1858.53,560.81,10788.46,5850.0,6411.47,10759.86,1162.01,4416.3,1749.3,6856.05,3468.1,24322.78,3335.84
2023-09-15,1369.44,1752.97,5574.04,8712.05,4521.43,4937.69,1175.41,1086.14,5636.73,1839.56,575.32,10763.94,5900.0,6459.31,10611.79,1152.45,4406.38,1729.7,6856.05,3505.79,25232.66,3279.62
2023-09-18,1360.22,1702.23,5574.04,8712.05,4461.78,4891.75,1175.41,1081.54,5612.94,1825.34,565.65,10641.35,5900.0,6315.77,10118.21,1128.54,4396.45,1778.7,6733.62,3468.1,24944.16,3251.51
2023-09-19,1360.22,1697.61,5618.28,8784.65,4509.5,4937.69,1189.86,1081.54,5708.08,1839.56,565.65,10616.83,5750.0,6387.54,10216.93,1123.75,4406.38,1754.2,6709.13,3515.22,25143.9,3354.58
2023-09-20,1346.38,1716.06,5574.04,8857.25,4569.15,4937.69,1189.86,1081.54,5779.43,1849.05,589.82,10641.35,5725.0,6507.16,9994.82,1118.97,4366.68,1715.0,6733.62,3590.61,25299.24,3401.44
2023-09-21,1337.16,1693.0,5485.56,8833.05,4581.08,4914.72,1185.04,1076.94,5708.08,1820.6,580.15,10984.62,5675.0,6411.47,10118.21,1128.54,4366.68,1778.7,6758.1,3590.61,25143.9,3532.62
2023-09-22,1360.22,1706.84,5485.56,8784.65,4652.66,4914.72,1185.04,1081.54,5708.08,1820.6,584.98,11131.73,5700.0,6483.24,9970.14,1166.79,4317.06,1744.4,6709.13,3637.73,25166.09,3607.58
2023-09-25,1346.38,1706.84,5529.8,8712.05,4795.81,4868.79,1185.04,1086.14,5708.08,1801.63,604.32,11033.65,5675.0,6483.24,9896.11,1195.48,4287.29,1739.5,6513.24,3552.92,25077.32,3579.47
2023-09-26,1346.38,1697.61,5485.56,8663.65,4760.02,4776.92,1180.23,1076.94,5636.73,1782.67,584.98,10960.1,5575.0,6411.47,9674.0,1276.78,4307.13,1768.9,6415.3,3543.49,24633.47,3579.47
2023-09-27,1401.71,1679.16,5441.32,8591.05,4831.6,4799.89,1180.23,1076.94,5708.08,1792.15,570.48,10788.46,5625.0,6459.31,9945.46,1238.52,4317.06,1719.9,6415.3,3505.79,25121.71,3532.62
2023-09-29,1424.77,1674.55,5507.68,8542.65,4927.04,4799.89,1175.41,1076.94,5731.86,1806.38,589.82,10862.02,5650.0,6339.7,9822.07,1228.96,4257.51,1719.9,6292.87,3534.07,25077.32,3504.51
2023-10-02,1397.1,1665.32,5551.92,8784.65,4915.11,4822.86,1194.68,1076.94,5755.64,1806.38,599.49,10886.54,5575.0,6459.31,9970.14,1243.3,4247.59,1749.3,6341.84,3534.07,24788.82,3467.03
2023-10-03,1318.72,1628.42,5485.56,8905.65,4974.76,4845.82,1213.95,1072.34,5779.43,1801.63,618.83,10739.42,5575.0,6435.39,9970.14,1262.43,4068.95,1759.1,6268.38,3552.92,23967.71,3363.96
2023-10-04,1300.27,1605.35,5374.97,8905.65,4950.9,4822.86,1204.31,1063.13,5826.99,1787.41,594.65,10984.62,5425.0,6459.31,9896.11,1257.65,4059.03,1729.7,6170.44,3562.34,23590.43,3354.58
2023-10-05,1295.66,1573.06,5330.73,8784.65,4950.9,4753.96,1199.49,1058.53,5826.99,1768.45,580.15,11401.44,5350.0,6578.93,9994.82,1295.9,4188.04,1798.3,6121.47,3505.79,23213.17,3429.55
2023-10-06,1309.5,1582.29,5374.97,8736.25,4962.83,4753.96,1209.13,1058.53,5731.86,1768.45,594.65,11278.85,5525.0,6578.93,9896.11,1295.9,4108.65,1798.3,6219.41,3562.34,23435.09,3560.73
2023-10-09,1374.05,1669.93,5419.2,8760.45,4867.39,4708.03,1209.13,1067.73,5612.94,1787.41,589.82,10886.54,5675.0,6555.01,9871.43,1252.87,4277.36,1744.4,6464.27,3543.49,23701.4,3485.77
2023-10-10,1346.38,1674.55,5352.85,8639.45,4962.83,4753.96,1204.31,1058.53,5708.08,1777.93,599.49,10641.35,5625.0,6507.16,9970.14,1267.21,4366.68,1719.9,6439.79,3590.61,23856.74,3438.92
2023-10-11,1341.77,1674.55,5352.85,8639.45,4938.97,4822.86,1194.68,1058.53,5755.64,1758.96,589.82,10494.23,5550.0,6459.31,9822.07,1248.08,4386.53,1715.0,6390.81,3562.34,23948.8,3382.7
2023-10-12,1332.55,1637.64,5351.05,8760.45,5082.13,4868.79,1199.49,1063.13,5779.43,1754.22,584.98,10763.94,5475.0,6435.39,9920.79,1214.61,4505.62,1705.2,6415.3,3609.46,23584.21,3401.44
2023-10-13,1346.38,1619.19,5373.53,8784.65,4938.97,4845.82,1199.49,1063.13,5779.43,1754.22,580.15,10665.87,5425.0,6411.47,9871.43,1228.96,4525.47,1715.0,6439.79,3628.31,23766.51,3420.18
2023-10-16,1332.55,1665.32,5261.12,8808.85,4962.83,4822.86,1189.86,1058.53,5731.86,1754.22,580.15,10690.38,5525.0,6435.39,9945.46,1214.61,4465.92,1724.8,6317.36,3543.49,24108.31,3420.18
2023-10-17,1327.94,1669.93,5261.12,8663.65,4962.83,4730.99,1189.86,1063.13,5708.08,1740.0,594.65,10690.38,5650.0,6555.01,10167.57,1195.48,4694.18,1788.5,6439.79,3571.76,24039.95,3588.84
2023-10-18,1327.94,1706.84,5238.63,8566.85,4891.25,4730.99,1180.23,1067.73,5565.37,1773.19,580.15,10420.67,5750.0,6507.16,9772.71,1224.17,4565.17,1768.9,6268.38,3534.07,23971.59,3579.47
2023-10-19,1327.94,1674.55,5148.7,8470.05,4714.69,4593.2,1165.77,1058.53,5446.46,1611.99,565.65,10224.52,5775.0,6459.31,9748.04,1166.79,4366.68,1764.0,6341.84,3515.22,23720.93,3570.1
2023-10-20,1341.77,1683.77,5126.21,8687.85,4743.32,4639.13,1165.77,1044.72,5470.24,1521.91,575.32,10396.15,5750.0,6387.54,9698.68,1166.79,4426.23,1734.6,6268.38,3486.95,23538.64,3616.95
2023-10-23,1337.16,1614.58,5036.28,8566.85,4762.41,4593.2,1146.51,1021.71,5398.89,1474.5,555.98,10298.08,5575.0,6315.77,9525.93,1142.88,4178.12,1734.6,6145.95,3402.13,22786.68,3598.21
2023-10-24,1346.38,1628.42,5216.15,8494.25,4771.96,4685.06,1180.23,1030.92,5470.24,1498.2,570.48,10592.31,5675.0,6435.39,9550.61,1171.57,4267.44,1788.5,6194.93,3439.83,23014.55,3738.77
2023-10-25,1327.94,1596.12,5193.67,8591.05,4743.32,4753.96,1175.41,1044.72,5565.37,1517.17,555.98,10249.04,5525.0,6459.31,9525.93,1185.92,4346.83,1724.8,6268.38,3392.7,23994.37,3823.1
2023-10-26,1323.33,1596.12,5148.7,8445.85,4657.43,4519.71,1151.32,1026.31,5422.67,1493.46,560.81,10077.4,5400.0,6459.31,9229.79,1162.01,4217.82,1715.0,6121.47,3279.61,23857.65,3729.4
2023-10-27,1327.94,1591.51,5148.7,8421.65,4628.8,4593.2,1160.96,1030.92,5422.67,1483.98,560.81,10322.6,5125.0,6459.31,9131.07,1171.57,4217.82,1719.9,6048.01,3298.46,23265.2,3729.4
2023-10-30,1337.16,1591.51,5216.15,8566.85,4628.8,4593.2,1170.59,1040.12,5446.46,1483.98,555.98,10322.6,5225.0,6435.39,9106.39,1162.01,4128.5,1670.9,5974.55,3223.07,22239.8,3551.36
2023-10-31,1374.05,1573.06,5193.67,8470.05,4571.53,4556.45,1180.23,1044.72,5398.89,1493.46,551.14,10150.96,4950.0,6363.62,9155.75,1171.57,4227.74,1656.2,5974.55,3289.04,22900.61,3392.07
2023-11-01,1387.88,1522.32,5216.15,8324.85,4600.16,4437.03,1151.32,1026.31,5375.1,1498.2,531.8,10175.48,4840.0,6363.62,8983.0,1128.54,4138.42,1572.9,5925.58,3411.55,21966.36,3354.58
2023-11-02,1360.22,1522.32,5216.15,8566.85,4647.88,4593.2,1160.96,1035.52,5612.94,1540.87,536.64,10150.96,4850.0,6196.16,9205.11,1147.66,4257.51,1563.1,6121.47,3411.55,21624.56,3363.96
2023-11-03,1383.67,1526.93,5306.08,8615.25,4666.97,4685.06,1156.14,1035.52,5541.59,1531.39,536.64,10249.04,4930.0,6100.46,9254.46,1162.01,4326.98,1558.2,6072.5,3364.43,21670.13,3326.47
2023-11-06,1411.81,1568.45,5328.57,8760.45,4743.32,4776.92,1170.59,1044.72,5636.73,1640.44,546.31,10273.56,4920.0,6076.54,9674.0,1190.7,4416.3,1582.7,6341.84,3439.83,21647.35,3392.07
2023-11-07,1397.74,1559.22,5238.63,8687.85,4714.69,4822.86,1165.77,1044.72,5589.16,1611.99,546.31,10273.56,4940.0,6100.46,9698.68,1166.79,4386.53,1572.9,6317.36,3364.43,21305.54,3345.21
2023-11-08,1383.67,1531.54,5148.7,8712.05,4657.43,4799.89,1165.77,1035.52,5565.37,1654.66,541.47,10273.56,4820.0,6076.54,9575.29,1152.45,4376.6,1582.7,6219.41,3317.31,20781.45,3373.33
2023-11-09,1383.67,1526.93,5171.18,8712.05,4638.34,4776.92,1165.77,1040.12,5589.16,1640.44,541.47,10249.04,4700.0,6052.62,9476.57,1157.23,4436.15,1587.6,6243.9,3326.74,20849.81,3373.33
2023-11-10,1346.15,1499.25,5193.67,8542.65,4638.34,4662.09,1170.59,1040.12,5494.02,1616.73,536.64,10371.63,4640.0,6052.62,9279.14,1152.45,4317.06,1558.2,6145.95,3345.58,21054.89,3363.96
2023-11-13,1364.91,1494.64,5081.25,8591.05,4666.97,4616.16,1165.77,1035.52,5541.59,1593.02,531.8,10175.48,4640.0,6172.23,9303.82,1142.88,4386.53,1568.0,6219.41,3317.31,21191.61,3307.73
2023-11-14,1364.91,1494.64,5103.73,8639.45,4657.43,4662.09,1160.96,1035.52,5541.59,1583.54,531.8,10249.04,4780.0,6100.46,9303.82,1162.01,4515.54,1572.9,6096.98,3298.46,21191.61,3260.88
2023-11-15,1374.29,1513.09,5171.18,8760.45,4752.87,4822.86,1199.49,1035.52,5636.73,1664.14,536.64,10371.63,4550.0,6148.31,9303.82,1157.23,4684.26,1577.8,6145.95,3345.58,21328.33,3214.03
2023-11-16,1364.91,1522.32,5238.63,8784.65,4724.24,4822.86,1199.49,1040.12,5636.73,1683.11,536.64,10371.63,4700.0,6172.23,9279.14,1152.45,4714.03,1582.7,6145.95,3336.16,21373.9,3242.14
2023-11-17,1341.45,1508.48,5126.21,8784.65,4752.87,4799.89,1242.85,1030.92,5612.94,1683.11,526.97,10273.56,4590.0,6148.31,9328.5,1157.23,4664.41,1587.6,6488.76,3345.58,20849.81,3251.51
2023-11-20,1369.6,1485.41,5216.15,8591.05,4752.87,4822.86,1238.03,1026.31,5589.16,1678.36,531.8,10322.6,4650.0,6124.39,9427.21,1142.88,4624.71,1592.5,6562.21,3383.28,20918.17,3242.14
2023-11-21,1364.91,1494.64,5193.67,8494.25,4843.53,4776.92,1213.95,1035.52,5589.16,1678.36,531.8,10298.08,4650.0,6148.31,9229.79,1133.32,4644.56,1572.9,6488.76,3411.55,20758.66,3260.88
2023-11-22,1369.6,1480.8,5103.73,8591.05,4843.53,4845.82,1213.95,1030.92,5589.16,1668.88,522.14,10298.08,4550.0,6076.54,9131.07,1162.01,4465.92,1612.1,6317.36,3402.13,20348.51,3279.62
2023-11-23,1360.22,1476.18,5126.21,8639.45,4915.11,4914.72,1223.58,1030.92,5612.94,1687.85,522.14,10347.12,4590.0,6076.54,9131.07,1185.92,4535.39,1607.2,6317.36,3392.7,20530.8,3317.1
2023-11-24,1360.22,1480.8,5148.7,8639.45,4962.83,4960.65,1218.76,1030.92,5589.16,1711.55,531.8,10224.52,4590.0,6148.31,9155.75,1152.45,4535.39,1563.1,6292.87,3411.55,20621.95,3307.73
2023-11-27,1350.84,1494.64,5058.76,8591.05,5034.41,4914.72,1242.85,1030.92,5612.94,1626.21,536.64,10445.19,4520.0,6124.39,9131.07,1157.23,4525.47,1592.5,6366.33,3468.1,20462.44,3298.36
2023-11-28,1341.45,1526.93,4991.31,8591.05,4938.97,4914.72,1247.67,1040.12,5612.94,1602.51,526.97,10445.19,4380.0,6100.46,9155.75,1133.32,4634.64,1572.9,6268.38,3552.92,20508.01,3373.33
2023-11-29,1355.53,1568.45,4968.83,8615.25,4986.69,4868.79,1233.22,1049.32,5565.37,1611.99,536.64,10298.08,4690.0,6148.31,9279.14,1123.75,4535.39,1572.9,6268.38,3505.79,20462.44,3401.44
2023-11-30,1346.15,1605.35,4856.41,8687.85,5034.41,4845.82,1247.67,1030.92,5565.37,1569.32,541.47,11327.88,4500.0,6148.31,10068.86,1123.75,4614.79,1582.7,6366.33,3543.49,19961.13,3420.18
2023-12-01,1346.15,1573.06,5171.18,8663.65,5010.55,4914.72,1223.58,1040.12,5612.94,1531.39,522.14,10322.6,4400.0,6052.62,9427.21,1133.32,4684.26,1631.7,6415.3,3609.46,20189.0,3401.44
2023-12-04,1318.0,1614.58,5171.18,8680.67,5058.27,5052.52,1242.85,1035.52,5708.08,1536.13,522.14,10298.08,4410.0,6076.54,9229.79,1142.88,4634.64,1607.2,6317.36,3590.61,20439.65,3401.44
2023-12-05,1318.0,1609.96,5148.7,8656.36,5058.27,5006.58,1238.03,1040.12,5684.29,1498.2,517.3,10469.71,4320.0,6196.16,9353.18,1157.23,4803.35,1626.8,6243.9,3628.31,20097.85,3451.98
2023-12-06,1313.31,1568.45,5148.7,8559.09,4986.69,4983.62,1218.76,1035.52,5517.81,1540.87,512.47,10445.19,4450.0,6220.08,9377.86,1171.57,4902.59,1666.0,6292.87,3694.28,19710.48,3347.08
2023-12-07,1252.34,1508.48,5103.73,8583.41,5034.41,5029.55,1180.23,1035.52,5470.24,1521.91,512.47,10445.19,4310.0,6172.23,9402.54,1166.79,4763.65,1636.6,6170.44,3684.85,19778.84,3404.3
