Date,AKRA.JK,ANTM.JK,ASII.JK,AUTO.JK,AVIA.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BIRD.JK,BJBR.JK,BJTM.JK,BMRI.JK,BTPS.JK,CTRA.JK,DSNG.JK,ELSA.JK,EMTK.JK,ESSA.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,MPMX.JK,MTEL.JK,PNBN.JK,POWR.JK,PRDA.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMSM.JK,SSMS.JK,TAPG.JK,TLKM.JK,UNTR.JK,UNVR.JK
2024-06-10,1566.89,1240.0,4422.91,1833.81,527.68,9194.81,4231.01,4025.02,1162.3,1434.89,980.0,525.0,5701.41,1130.0,1128.44,638.17,410.0,378.06,725.0,1325.0,10298.08,4258.93,5909.08,7675.0,1305.47,5050.0,1595.0,990.0,617.94,1180.0,595.68,3020.0,394.43,122.45,732.54,2620.0,352.22,4100.0,1662.39,995.0,524.88,3010.0,21775.02,2927.51
2024-06-11,1552.38,1255.0,4266.0,1799.67,517.9,8977.61,4111.7,3970.14,1148.18,1434.89,970.0,515.0,5565.12,1115.0,1118.62,638.17,412.0,372.12,805.0,1345.0,10347.12,4239.21,5861.23,7875.0,1276.78,5050.0,1555.0,975.0,625.0,1170.0,600.48,3030.0,394.43,120.59,727.69,2640.0,350.27,3880.0,1695.45,985.0,515.67,2880.0,21311.72,2917.97
2024-06-12,1537.87,1270.0,4275.81,1789.92,532.56,8929.35,4065.81,3979.28,1152.89,1430.18,955.0,505.0,5383.4,1100.0,1103.91,633.33,406.0,366.19,805.0,1345.0,10371.63,4101.19,5933.0,7550.0,1271.99,5025.0,1565.0,960.0,620.0,1140.0,590.88,2910.0,390.53,118.74,727.69,2580.0,350.27,3610.0,1662.39,985.0,515.67,2920.0,21458.02,2917.97
2024-06-13,1537.87,1255.0,4373.88,1809.42,522.79,8881.08,4111.7,3942.69,1167.0,1449.0,965.0,510.0,5337.97,1085.0,1099.0,643.0,404.0,376.08,795.0,1350.0,10469.71,4051.9,5861.23,7400.0,1271.99,4950.0,1565.0,950.0,625.0,1125.0,595.68,2950.0,394.43,125.23,722.83,2630.0,350.27,3660.0,1652.95,990.0,515.67,2840.0,21482.41,2917.97
2024-06-14,1518.52,1210.0,4334.65,1775.28,527.68,8881.08,3955.67,3823.77,1134.06,1434.89,955.0,500.0,5224.4,1045.0,1103.91,650.0,398.0,362.23,775.0,1345.0,10298.08,3992.75,5813.38,7200.0,1233.74,4740.0,1565.0,940.0,605.0,1105.0,590.88,2930.0,386.62,119.67,713.13,2600.0,348.32,3440.0,1652.95,995.0,515.67,2720.0,20702.12,3051.47
2024-06-19,1528.2,1215.0,4364.07,1755.78,517.9,8736.28,3946.5,3750.59,1105.83,1430.18,940.0,500.0,5224.4,1020.0,1064.66,650.0,406.0,348.37,780.0,1330.0,10003.85,4120.0,5669.84,7425.0,1324.59,4690.0,1555.0,915.0,610.0,1115.0,586.07,2880.0,380.76,119.67,703.43,2570.0,346.38,3510.0,1572.66,1000.0,511.06,2830.0,20872.8,2927.51
2024-06-20,1513.69,1215.0,4364.07,1760.65,527.68,9098.28,4038.27,3906.1,1157.59,1425.48,950.0,505.0,5406.12,1025.0,1074.47,620.0,418.0,370.14,765.0,1350.0,9979.33,4080.0,5669.84,7375.0,1334.16,4780.0,1560.0,935.0,630.0,1115.0,590.88,2900.0,378.81,126.16,717.98,2550.0,346.38,3500.0,1596.28,1030.0,515.67,2840.0,21506.79,2898.9
2024-06-21,1528.2,1230.0,4403.3,1789.92,508.13,9267.21,4166.76,4061.61,1176.41,1444.3,975.0,520.0,5565.12,1085.0,1103.91,620.0,432.0,376.08,765.0,1360.0,10101.92,4220.0,5717.69,7450.0,1381.98,4990.0,1570.0,945.0,640.0,1165.0,590.88,2910.0,374.91,134.51,717.98,2600.0,348.32,3700.0,1686.01,1080.0,520.27,2950.0,21092.26,2851.22
2024-06-24,1576.56,1250.0,4344.46,1775.28,493.48,9267.21,4166.76,4025.02,1167.0,1439.59,965.0,520.0,5451.55,1130.0,1074.47,615.0,434.0,384.0,750.0,1355.0,10101.92,4080.0,5669.84,7325.0,1391.54,5025.0,1550.0,955.0,645.0,1150.0,595.68,2900.0,371.0,136.37,727.69,2600.0,350.27,3690.0,1690.73,1080.0,515.67,2950.0,21189.8,2870.29
2024-06-25,1581.39,1225.0,4315.03,1755.78,503.25,9267.21,4111.7,4006.73,1167.0,1449.0,950.0,515.0,5383.4,1095.0,1069.56,610.0,448.0,390.0,750.0,1360.0,9930.29,4010.0,5693.77,7225.0,1362.85,5000.0,1525.0,960.0,660.0,1145.0,605.29,2840.0,374.0,142.13,742.24,2570.0,352.22,3660.0,1737.96,1065.0,515.67,2990.0,21092.26,2870.29
2024-06-26,1586.23,1215.0,4334.65,1770.41,503.25,9170.68,4056.63,3997.58,1171.71,1465.0,955.0,515.0,5315.26,1100.0,1079.38,610.0,442.0,386.0,755.0,1365.0,10175.48,4030.0,5645.92,7200.0,1386.76,4960.0,1535.0,960.0,660.0,1165.0,605.29,2760.0,374.0,139.25,727.69,2620.0,350.27,3630.0,1771.02,1035.0,511.06,3000.0,21214.18,2870.29
2024-06-27,1591.07,1230.0,4344.46,1789.92,508.13,9412.01,4203.48,4079.91,1185.83,1465.0,965.0,515.0,5451.55,1120.0,1099.0,615.0,442.0,390.0,755.0,1375.0,10298.08,4000.0,5765.54,7325.0,1386.76,4930.0,1540.0,955.0,640.0,1140.0,605.29,2730.0,368.0,136.37,747.09,2720.0,352.22,3600.0,1752.12,1000.0,515.67,3030.0,21214.18,2937.04
2024-06-28,1566.89,1250.0,4373.88,1848.44,503.25,9580.95,4276.9,4207.98,1190.53,1485.0,970.0,525.0,5587.84,1145.0,1130.0,620.0,444.0,388.0,770.0,1355.0,10101.92,4220.0,5813.38,7250.0,1362.85,4980.0,1525.0,965.0,645.0,1145.0,614.9,2830.0,366.0,136.37,751.94,2700.0,352.22,3730.0,1756.85,1025.0,515.67,3130.0,21433.64,2879.83
2024-07-01,1547.54,1305.0,4530.79,1858.2,508.13,9532.68,4322.79,4235.42,1199.94,1495.0,980.0,525.0,5678.7,1155.0,1130.0,655.0,434.0,392.0,790.0,1350.0,10101.92,4200.0,5837.31,7350.0,1401.11,4950.0,1505.0,970.0,645.0,1210.0,614.9,2820.0,376.0,134.44,732.54,2790.0,350.27,3920.0,1775.74,1075.0,529.48,3090.0,21579.95,2896.46
2024-07-02,1542.7,1295.0,4442.52,1892.34,508.13,9556.81,4322.79,4180.53,1199.94,1485.0,975.0,525.0,5633.27,1145.0,1130.0,630.0,438.0,388.0,800.0,1360.0,10052.88,4100.0,5837.31,7500.0,1386.76,5150.0,1440.0,970.0,640.0,1215.0,619.7,2870.0,372.0,135.4,732.54,2730.0,356.11,3960.0,1770.91,1095.0,520.27,3040.0,21750.63,2906.25
2024-07-03,1537.87,1315.0,4481.75,1931.35,503.25,9653.35,4267.72,4207.98,1190.53,1515.0,985.0,525.0,5655.98,1150.0,1130.0,625.0,436.0,396.0,800.0,1315.0,10077.4,4030.0,5837.31,7650.0,1410.67,5250.0,1455.0,970.0,675.0,1200.0,619.7,2850.0,374.0,135.4,722.83,2750.0,358.05,4040.0,1785.39,1140.0,520.27,3030.0,22823.54,2876.89
2024-07-04,1528.2,1325.0,4462.14,1960.62,513.02,9484.41,4322.79,4381.79,1209.35,1515.0,990.0,530.0,5678.7,1175.0,1130.0,620.0,442.0,420.0,790.0,1300.0,10028.37,4040.0,5813.38,7450.0,1491.96,5250.0,1470.0,980.0,675.0,1215.0,634.11,2870.0,376.0,138.29,727.69,2750.0,361.95,3940.0,1790.21,1170.0,524.88,2960.0,23116.14,2857.32
2024-07-05,1513.69,1310.0,4491.56,2048.41,517.9,9605.08,4313.61,4390.93,1204.65,1520.0,985.0,530.0,5837.7,1175.0,1165.0,625.0,448.0,416.0,790.0,1340.0,10077.4,4040.0,5861.23,7450.0,1472.83,5275.0,1490.0,980.0,650.0,1275.0,638.92,2950.0,376.0,135.4,722.83,2740.0,360.0,3950.0,1881.9,1170.0,524.88,3020.0,23213.68,2847.53
2024-07-08,1465.33,1365.0,4550.4,2106.93,498.36,9701.61,4286.08,4345.19,1232.88,1515.0,995.0,535.0,5655.98,1220.0,1215.0,635.0,446.0,446.0,820.0,1360.0,10200.0,4070.0,5933.0,7650.0,1487.18,5250.0,1560.0,980.0,700.0,1255.0,648.52,2880.0,394.0,139.25,737.39,2730.0,364.0,4200.0,1988.05,1170.0,520.27,3080.0,23408.75,2984.53
2024-07-09,1450.82,1345.0,4471.94,2087.42,498.36,9725.75,4460.46,4454.97,1218.77,1525.0,1005.0,545.0,5792.27,1215.0,1215.0,625.0,462.0,440.0,840.0,1325.0,10325.0,4000.0,5950.0,7600.0,1506.31,5250.0,1550.0,975.0,680.0,1295.0,648.52,2820.0,392.0,138.29,717.98,2730.0,362.0,4180.0,1881.9,1180.0,529.48,3080.0,23091.76,2935.6
2024-07-10,1460.49,1345.0,4452.33,2067.91,498.36,9749.88,4423.75,4436.67,1209.35,1515.0,1015.0,550.0,5792.27,1200.0,1230.0,625.0,460.0,430.0,865.0,1345.0,10300.0,3980.0,6000.0,7325.0,1487.18,5125.0,1530.0,975.0,670.0,1285.0,648.52,2940.0,394.0,141.17,722.83,2730.0,366.0,4050.0,1833.64,1245.0,524.88,3160.0,22969.84,2896.46
2024-07-11,1455.66,1360.0,4422.91,2097.18,503.25,9725.75,4469.64,4427.52,1218.77,1510.0,1015.0,550.0,5814.98,1200.0,1230.0,620.0,468.0,446.0,830.0,1320.0,10300.0,3800.0,5925.0,7400.0,1549.35,5300.0,1565.0,970.0,665.0,1245.0,662.94,2940.0,400.0,143.09,717.98,2690.0,366.0,4010.0,1828.82,1255.0,529.48,3180.0,22921.07,2837.75
2024-07-12,1450.82,1360.0,4452.33,2097.18,503.25,9725.75,4611.89,4482.41,1279.94,1525.0,1025.0,555.0,5837.7,1205.0,1270.0,635.0,466.0,434.0,840.0,1320.0,10375.0,3750.0,5950.0,7500.0,1544.56,5375.0,1560.0,975.0,675.0,1275.0,658.13,2890.0,420.0,140.21,722.83,2660.0,368.0,4090.0,1804.69,1250.0,529.48,3220.0,22921.07,2857.32
2024-07-15,1455.66,1350.0,4383.68,2106.93,503.25,9701.61,4611.89,4409.23,1279.94,1520.0,1015.0,555.0,5769.55,1185.0,1265.0,635.0,505.0,442.0,825.0,1335.0,10575.0,3690.0,5975.0,7375.0,1573.26,5300.0,1560.0,980.0,680.0,1260.0,653.33,2900.0,418.0,140.21,717.98,2640.0,366.0,4060.0,1877.07,1300.0,529.48,3160.0,23164.91,2867.1
2024-07-16,1455.66,1340.0,4295.42,2077.67,488.59,9605.08,4570.59,4326.9,1298.76,1525.0,1005.0,555.0,5769.55,1175.0,1265.0,635.0,520.0,440.0,870.0,1330.0,10475.0,3800.0,5950.0,7350.0,1573.26,5325.0,1565.0,985.0,685.0,1250.0,653.33,2870.0,420.0,139.25,717.98,2660.0,364.0,4060.0,1896.37,1300.0,538.69,3100.0,23213.68,2749.68
2024-07-17,1455.66,1380.0,4373.88,2077.67,488.59,9460.28,4588.95,4354.34,1331.7,1565.0,1015.0,545.0,5860.41,1205.0,1245.0,645.0,505.0,446.0,860.0,1315.0,10750.0,3860.0,6050.0,7350.0,1606.73,5200.0,1570.0,990.0,700.0,1250.0,658.13,2940.0,420.0,138.29,717.98,2650.0,364.0,4070.0,1852.94,1250.0,543.29,3250.0,23213.68,2798.61
2024-07-18,1470.16,1375.0,4452.33,2077.67,484.68,9749.88,4657.78,4473.26,1308.17,1560.0,1015.0,550.0,5951.27,1205.0,1240.0,635.0,540.0,430.0,850.0,1295.0,10750.0,3830.0,6075.0,7350.0,1625.86,5125.0,1570.0,980.0,690.0,1245.0,658.13,2870.0,420.0,137.33,703.43,2670.0,366.0,4080.0,1906.02,1175.0,534.08,3210.0,23750.13,2739.9
2024-07-19,1465.33,1350.0,4442.52,2155.7,482.73,9774.01,4680.73,4482.41,1289.35,1550.0,1020.0,550.0,5928.56,1200.0,1225.0,635.0,535.0,422.0,850.0,1335.0,10800.0,3840.0,6075.0,7350.0,1611.51,5350.0,1575.0,990.0,685.0,1215.0,648.52,2880.0,420.0,134.44,722.83,2650.0,364.0,4060.0,1959.1,1110.0,538.69,3140.0,24042.74,2739.9
2024-07-22,1460.49,1340.0,4432.72,2136.19,474.91,9749.88,4680.73,4491.56,1289.35,1545.0,1025.0,560.0,6087.56,1175.0,1265.0,645.0,530.0,424.0,835.0,1330.0,10900.0,3780.0,6025.0,7250.0,1616.29,5350.0,1575.0,990.0,685.0,1230.0,648.52,2880.0,418.0,133.48,703.43,2650.0,366.0,4120.0,1930.15,1110.0,552.5,3100.0,24676.73,2681.18
2024-07-23,1455.66,1315.0,4364.07,2067.91,476.86,9822.28,4634.84,4381.79,1279.94,1540.0,1020.0,555.0,6019.42,1165.0,1270.0,645.0,530.0,438.0,830.0,1330.0,10725.0,3740.0,6100.0,7250.0,1621.07,5450.0,1575.0,985.0,690.0,1230.0,658.13,2850.0,418.0,135.4,708.28,2690.0,368.0,4060.0,1925.32,1070.0,543.29,3160.0,24237.81,2671.4
2024-07-24,1455.66,1310.0,4442.52,2058.16,478.82,9725.75,4680.73,4372.64,1275.23,1660.0,1015.0,550.0,5883.13,1150.0,1245.0,645.0,510.0,432.0,810.0,1320.0,10800.0,3740.0,6000.0,7275.0,1616.29,5450.0,1575.0,985.0,690.0,1190.0,658.13,2900.0,422.0,134.44,698.58,2690.0,368.0,4060.0,1959.1,1045.0,543.29,3060.0,24213.43,2661.61
2024-07-25,1460.49,1280.0,4403.3,1999.63,469.05,9942.95,4611.89,4299.46,1247.0,1620.0,1010.0,550.0,5973.99,1110.0,1220.0,690.0,505.0,432.0,790.0,1365.0,10850.0,3690.0,6100.0,7325.0,1625.86,5475.0,1590.0,980.0,670.0,1170.0,653.33,2850.0,412.0,136.37,679.17,2710.0,386.0,3980.0,1978.4,1055.0,575.52,3090.0,24286.58,2436.55
2024-07-26,1504.02,1295.0,4520.98,2048.41,463.18,9967.08,4588.95,4354.34,1232.88,1625.0,1010.0,550.0,5951.27,1140.0,1210.0,710.0,520.0,426.0,820.0,1350.0,10850.0,3740.0,6125.0,7275.0,1601.95,5400.0,1575.0,990.0,670.0,1175.0,648.52,2860.0,408.0,133.48,693.73,2700.0,390.0,4010.0,1949.45,1080.0,593.94,3100.0,24359.73,2436.55
2024-07-29,1479.84,1310.0,4520.98,2253.25,467.09,9894.68,4611.89,4372.64,1232.88,1695.0,1005.0,550.0,5883.13,1160.0,1235.0,695.0,525.0,428.0,830.0,1340.0,10825.0,3760.0,6075.0,7200.0,1587.6,5400.0,1560.0,990.0,655.0,1185.0,648.52,2870.0,418.0,136.37,684.02,2700.0,386.0,3990.0,1915.67,1085.0,598.54,3050.0,24067.12,2407.19
2024-07-30,1475.0,1300.0,4452.33,2223.98,469.05,9822.28,4543.06,4272.01,1232.88,1700.0,1005.0,555.0,5883.13,1125.0,1220.0,700.0,505.0,422.0,845.0,1360.0,10900.0,3680.0,6050.0,7225.0,1472.83,5325.0,1565.0,995.0,665.0,1185.0,648.52,2850.0,420.0,135.4,703.43,2720.0,390.0,3900.0,1978.4,1085.0,603.15,2880.0,24384.12,2377.84
2024-07-31,1465.33,1315.0,4628.85,2184.97,471.0,9918.81,4561.41,4272.01,1237.59,1695.0,990.0,550.0,5814.98,1140.0,1255.0,685.0,510.0,408.0,840.0,1355.0,10925.0,3740.0,6125.0,7250.0,1568.47,5550.0,1590.0,1015.0,695.0,1215.0,643.72,3200.0,426.0,134.44,703.43,2780.0,392.0,3910.0,1988.05,1080.0,603.15,2880.0,25164.41,2387.62
2024-08-01,1470.16,1345.0,4648.47,2175.21,461.23,10015.35,4657.78,4345.19,1261.12,1740.0,1000.0,550.0,6132.99,1170.0,1260.0,700.0,505.0,402.0,840.0,1315.0,11000.0,3830.0,6150.0,7250.0,1535.0,5400.0,1650.0,1020.0,685.0,1190.0,638.92,3520.0,442.0,133.48,713.13,2710.0,388.0,3850.0,2113.51,1050.0,607.75,2880.0,24920.57,2446.34
2024-08-02,1475.0,1345.0,4599.43,2165.46,453.41,9846.41,4680.73,4308.6,1242.29,1710.0,995.0,550.0,6178.42,1190.0,1265.0,710.0,494.0,402.0,800.0,1310.0,11175.0,3770.0,6100.0,7225.0,1530.22,5350.0,1640.0,1015.0,685.0,1180.0,634.11,3420.0,442.0,132.52,713.13,2730.0,386.0,3860.0,2132.82,1070.0,626.17,2850.0,25018.11,2377.84
2024-08-05,1405.0,1285.0,4471.94,2048.41,437.78,9532.68,4552.24,4143.94,1171.71,1630.0,975.0,535.0,5973.99,1135.0,1220.0,700.0,466.0,378.0,755.0,1320.0,10900.0,3630.0,6050.0,7200.0,1496.74,5300.0,1630.0,985.0,675.0,1145.0,634.11,3260.0,426.0,124.84,674.32,2720.0,366.0,3780.0,2094.21,1070.0,626.17,2790.0,23823.28,2358.27
2024-08-06,1405.0,1295.0,4520.98,2087.42,437.78,9653.35,4611.89,4207.98,1199.94,1640.0,980.0,540.0,6019.42,1140.0,1220.0,725.0,472.0,388.0,770.0,1345.0,11000.0,3650.0,6100.0,7125.0,1539.78,5425.0,1645.0,995.0,675.0,1155.0,634.11,3160.0,440.0,123.88,669.47,2760.0,372.0,3790.0,2074.91,1065.0,635.38,2790.0,23555.06,2407.19
2024-08-07,1440.0,1295.0,4540.59,2106.93,451.46,9749.88,4588.95,4226.27,1195.24,1650.0,980.0,540.0,6155.71,1150.0,1260.0,755.0,480.0,394.0,800.0,1325.0,11050.0,3650.0,6125.0,7025.0,1578.04,5400.0,1650.0,1000.0,685.0,1140.0,629.31,3230.0,442.0,123.88,688.88,2740.0,370.0,3780.0,2026.66,1045.0,626.17,2820.0,24115.89,2426.76
2024-08-08,1420.0,1270.0,4648.47,2067.91,457.32,9870.55,4611.89,4262.86,1185.83,1620.0,980.0,545.0,6178.42,1145.0,1300.0,770.0,488.0,388.0,785.0,1325.0,10975.0,3610.0,6225.0,6900.0,1582.82,5350.0,1655.0,1000.0,680.0,1160.0,634.11,3160.0,456.0,121.0,679.17,2730.0,370.0,3750.0,1982.49,1045.0,626.17,2850.0,24018.36,2407.19
2024-08-09,1450.0,1285.0,4668.08,2077.67,457.32,9798.15,4703.67,4272.01,1190.53,1640.0,985.0,540.0,6223.85,1145.0,1315.0,770.0,486.0,390.0,790.0,1330.0,11200.0,3680.0,6275.0,6900.0,1525.44,5475.0,1665.0,995.0,680.0,1170.0,634.11,3230.0,462.0,121.96,688.88,2720.0,366.0,3770.0,1962.86,1045.0,649.19,2830.0,24091.51,2407.19
2024-08-12,1485.0,1310.0,4668.08,2067.91,467.09,9846.41,4703.67,4281.16,1204.65,1645.0,985.0,545.0,6269.28,1145.0,1300.0,760.0,490.0,390.0,810.0,1315.0,11000.0,3850.0,6250.0,6975.0,1549.35,5500.0,1670.0,1000.0,675.0,1190.0,634.11,3220.0,458.0,121.96,684.02,2710.0,370.0,3840.0,1957.96,1055.0,649.19,2870.0,24579.19,2407.19
2024-08-13,1485.0,1310.0,4668.08,2077.67,469.05,9942.95,4749.56,4317.75,1232.88,1675.0,995.0,550.0,6360.14,1170.0,1320.0,785.0,494.0,392.0,825.0,1315.0,11175.0,3870.0,6325.0,7075.0,1515.87,5500.0,1665.0,1000.0,680.0,1195.0,634.11,3180.0,460.0,121.96,688.88,2710.0,368.0,4000.0,1933.42,1040.0,653.79,2850.0,24408.5,2397.41
2024-08-14,1540.0,1305.0,4795.57,2165.46,469.05,9846.41,4841.34,4409.23,1228.18,1660.0,995.0,555.0,6428.28,1185.0,1315.0,775.0,492.0,400.0,820.0,1320.0,11350.0,3810.0,6500.0,7100.0,1515.87,5500.0,1680.0,1015.0,680.0,1215.0,634.11,3180.0,456.0,122.92,708.28,2740.0,372.0,4060.0,1953.05,1035.0,649.19,2860.0,24432.89,2377.84
2024-08-15,1520.0,1385.0,4795.57,2126.44,463.18,9870.55,4818.4,4418.38,1223.47,1655.0,995.0,550.0,6382.85,1185.0,1290.0,765.0,490.0,396.0,805.0,1300.0,11275.0,3830.0,6475.0,7025.0,1525.44,5400.0,1670.0,1010.0,665.0,1190.0,634.11,3190.0,456.0,122.92,698.58,2730.0,370.0,4010.0,1913.79,1035.0,635.38,2870.0,24189.04,2328.91
2024-08-16,1515.0,1460.0,4874.03,2136.19,467.09,9967.08,4864.28,4418.38,1228.18,1645.0,995.0,555.0,6428.28,1210.0,1285.0,780.0,492.0,400.0,800.0,1295.0,11375.0,3860.0,6525.0,7075.0,1530.22,5400.0,1650.0,1005.0,670.0,1215.0,638.92,3200.0,454.0,122.92,698.58,2730.0,382.0,4050.0,1918.7,1030.0,635.38,2960.0,24457.27,2338.7
2024-08-19,1505.0,1470.0,4927.97,2145.95,469.05,10015.35,4910.17,4409.23,1237.59,1670.0,990.0,555.0,6496.43,1255.0,1290.0,755.0,490.0,400.0,805.0,1295.0,11400.0,3810.0,6450.0,7275.0,1520.65,5425.0,1610.0,1005.0,655.0,1205.0,638.92,3210.0,456.0,122.92,688.88,2750.0,380.0,4130.0,1903.98,1035.0,621.56,2930.0,24481.65,2309.34
2024-08-20,1510.0,1475.0,5026.03,2165.46,472.95,10063.61,5024.9,4528.15,1284.64,1715.0,1000.0,560.0,6541.86,1250.0,1325.0,775.0,490.0,416.0,800.0,1300.0,11425.0,3860.0,6525.0,7275.0,1520.65,5450.0,1700.0,1010.0,655.0,1240.0,638.92,3190.0,478.0,124.84,684.02,2760.0,382.0,4160.0,1864.72,1025.0,630.77,2980.0,24554.81,2319.13
2024-08-21,1500.0,1470.0,4977.0,2126.44,469.05,10063.61,5001.95,4665.37,1270.53,1755.0,1000.0,565.0,6587.29,1235.0,1325.0,760.0,484.0,410.0,795.0,1295.0,11450.0,3830.0,6625.0,7175.0,1501.53,5450.0,1730.0,1010.0,670.0,1230.0,643.72,3160.0,470.0,123.88,684.02,2750.0,380.0,4070.0,1869.63,1030.0,630.77,2970.0,24530.42,2309.34
2024-08-22,1460.0,1440.0,4903.45,2145.95,463.18,9967.08,4841.34,4619.63,1242.29,1715.0,995.0,555.0,6405.57,1205.0,1295.0,775.0,480.0,396.0,775.0,1295.0,11350.0,3760.0,6650.0,7150.0,1520.65,5475.0,1725.0,1005.0,665.0,1260.0,634.11,3130.0,470.0,121.96,679.17,2750.0,378.0,4000.0,1874.54,1060.0,621.56,2920.0,25578.94,2299.55
2024-08-23,1450.0,1450.0,5001.52,2175.21,467.09,9967.08,5001.95,4711.11,1289.35,1740.0,1000.0,565.0,6405.57,1265.0,1290.0,780.0,482.0,400.0,765.0,1300.0,11475.0,3800.0,6700.0,7150.0,1511.09,5400.0,1720.0,1010.0,675.0,1270.0,643.72,3160.0,480.0,122.92,684.02,2760.0,384.0,4040.0,1874.54,1065.0,635.38,2950.0,26261.7,2299.55
2024-08-26,1470.0,1480.0,5050.55,2184.97,471.0,9967.08,5070.79,4848.32,1350.52,1845.0,1005.0,575.0,6405.57,1310.0,1315.0,785.0,492.0,402.0,805.0,1285.0,11400.0,3810.0,6850.0,7050.0,1515.87,5425.0,1730.0,1025.0,675.0,1280.0,643.72,3160.0,492.0,121.0,674.32,2800.0,384.0,4010.0,1923.61,1075.0,635.38,2980.0,26286.08,2299.55
2024-08-27,1485.0,1470.0,5050.55,2145.95,471.0,9846.41,4956.06,4733.98,1317.58,1880.0,1005.0,570.0,6382.85,1300.0,1300.0,785.0,488.0,402.0,805.0,1300.0,11425.0,3770.0,6800.0,7050.0,1578.04,5425.0,1740.0,1020.0,670.0,1285.0,648.52,3190.0,492.0,119.08,679.17,2760.0,382.0,3970.0,1962.86,1080.0,635.38,2990.0,26578.69,2240.84
2024-08-28,1505.0,1450.0,4927.97,2136.19,469.05,9991.21,4933.12,4711.11,1336.41,1900.0,1000.0,575.0,6564.57,1265.0,1380.0,785.0,482.0,400.0,810.0,1310.0,11400.0,3760.0,6825.0,7075.0,1568.47,5425.0,1725.0,1020.0,675.0,1320.0,648.52,3170.0,505.0,119.08,664.62,2790.0,388.0,4020.0,1953.05,1070.0,644.58,2980.0,27017.6,2201.7
2024-08-29,1480.0,1410.0,4977.0,2145.95,461.23,9870.55,4864.28,4688.24,1308.17,1810.0,1000.0,575.0,6451.0,1285.0,1350.0,770.0,474.0,392.0,865.0,1300.0,11400.0,3720.0,6800.0,7050.0,1544.56,5300.0,1700.0,1025.0,670.0,1460.0,648.52,3190.0,482.0,117.16,654.92,2800.0,382.0,4020.0,1928.51,1040.0,639.98,3030.0,26651.84,2191.92
2024-08-30,1495.0,1390.0,5001.52,2155.7,459.27,9967.08,4910.17,4711.11,1327.0,1805.0,995.0,570.0,6473.71,1265.0,1300.0,790.0,480.0,402.0,890.0,1300.0,11475.0,3840.0,6850.0,6900.0,1525.44,5350.0,1650.0,1030.0,665.0,1400.0,648.52,3160.0,476.0,117.16,640.36,2820.0,384.0,4010.0,1972.68,1025.0,635.38,3060.0,26383.62,2221.27
2024-09-02,1495.0,1395.0,5099.59,2223.98,457.32,9918.81,4910.17,4733.98,1312.88,1830.0,1000.0,575.0,6541.86,1275.0,1310.0,800.0,478.0,420.0,885.0,1295.0,11500.0,3800.0,6725.0,7050.0,1468.05,5275.0,1680.0,1035.0,670.0,1475.0,648.52,3190.0,480.0,118.12,645.21,2900.0,386.0,4090.0,1992.31,1030.0,644.58,3140.0,27212.68,2240.84
2024-09-03,1475.0,1370.0,5026.03,2214.23,461.23,9822.28,4933.12,4733.98,1303.47,1825.0,1000.0,565.0,6428.28,1255.0,1315.0,780.0,474.0,410.0,865.0,1285.0,11375.0,3750.0,6775.0,7000.0,1511.09,5250.0,1680.0,1035.0,660.0,1415.0,648.52,3160.0,484.0,118.12,635.51,3080.0,384.0,4030.0,2011.94,1045.0,644.58,3080.0,27090.76,2201.7
2024-09-04,1435.0,1345.0,4952.48,2223.98,461.23,9942.95,4910.17,4665.37,1284.64,1805.0,1000.0,565.0,6519.14,1240.0,1335.0,775.0,466.0,402.0,845.0,1300.0,11400.0,3690.0,6700.0,6800.0,1491.96,5225.0,1730.0,1020.0,645.0,1400.0,648.52,3110.0,486.0,116.2,650.07,3210.0,384.0,3980.0,2021.75,1050.0,639.98,3080.0,26968.84,2191.92
2024-09-05,1435.0,1345.0,4977.0,2243.49,463.18,9894.68,5001.95,4711.11,1322.29,1805.0,1000.0,565.0,6519.14,1260.0,1350.0,845.0,472.0,404.0,845.0,1300.0,11650.0,3670.0,6975.0,6825.0,1558.91,5350.0,1690.0,1025.0,660.0,1395.0,653.33,3080.0,500.0,116.2,650.07,3250.0,408.0,4030.0,2061.01,1050.0,676.81,3020.0,26846.91,2172.35
2024-09-06,1420.0,1335.0,4952.48,2243.49,457.32,9942.95,5185.51,4779.71,1322.29,1800.0,1000.0,575.0,6587.29,1270.0,1340.0,850.0,478.0,402.0,865.0,1270.0,11450.0,3680.0,7025.0,6750.0,1535.0,5225.0,1710.0,1025.0,660.0,1385.0,658.13,3080.0,505.0,117.16,650.07,3450.0,412.0,4020.0,2021.75,1130.0,736.67,3040.0,26383.62,2172.35
2024-09-09,1410.0,1320.0,4927.97,2204.47,471.0,9918.81,5254.35,4733.98,1317.58,1805.0,995.0,575.0,6587.29,1235.0,1325.0,805.0,472.0,394.0,825.0,1295.0,11600.0,3650.0,6925.0,6800.0,1520.65,5050.0,1740.0,1030.0,655.0,1345.0,658.13,3060.0,500.0,116.2,645.21,2950.0,400.0,4000.0,2100.27,1095.0,709.04,3030.0,26578.69,2142.99
